ts_unix,t_ns,seq,version,slave,torque_mNm_raw,torque_Nm_raw,torque_Nm_smooth,ratio_pct
1768034598.7953098,8939842940579,167.81137127600002,78897,1,1,14199,14.199,16.3,13.802967795199587
1768034598.805304,8939852936797,167.82136749400001,78898,1,1,13683,13.683,15.7,13.797119054758209
1768034598.8153098,8939862936717,167.831367414,78899,1,1,12949,12.949,14.8,13.755756123075
1768034598.825338,8939872936897,167.84136759400002,78900,1,1,13574,13.574,15.6,13.746891616751032
1768034598.8353183,8939882936355,167.851367052,78901,1,1,13574,13.574,15.6,13.738460038790587
1768034598.8452916,8939892936591,167.861367288,78902,1,1,13574,13.574,15.6,13.730439043455279
1768034598.8552947,8939902936567,167.871367264,78903,1,1,13574,13.574,15.6,13.722809439133782
1768034598.8653002,8939912936839,167.881367536,78904,1,1,14199,14.199,16.3,13.74603414286468
1768034598.8752906,8939922937038,167.89136773500002,78905,1,1,14199,14.199,16.3,13.768125977114963
1768034598.885291,8939932937755,167.901368452,78906,1,1,13574,13.574,15.6,13.758657679494299
1768034598.895293,8939942938139,167.911368836,78907,1,1,13574,13.574,15.6,13.74965148094532
1768034598.905312,8939952937856,167.921368553,78908,1,1,13574,13.574,15.6,13.741085093558965
1768034598.9152968,8939962937795,167.93136849200002,78909,1,1,14199,14.199,16.3,13.763417734219571
1768034598.9254138,8939972939345,167.94137004200002,78910,1,1,13574,13.574,15.6,13.754178325925999
1768034598.9354143,8939982943914,167.951374611,78911,1,1,13574,13.574,15.6,13.745387009898582
1768034598.9454312,8939992938113,167.96136881,78912,1,1,14199,14.199,16.3,13.767497460926512
1768034598.9553833,8940002936459,167.971367156,78913,1,1,13574,13.574,15.6,13.758062000587477
1768034598.9659123,8940012952954,167.98138365100002,78914,1,1,13574,13.574,15.6,13.749070751337095
1768034598.975831,8940022944023,167.99137472,78915,1,1,14199,14.199,16.3,13.770994947585837
1768034598.9854283,8940032932777,168.00136347400002,78916,1,1,14199,14.199,16.3,13.791846106685494
1768034598.9953086,8940042932587,168.011363284,78917,1,1,12949,12.949,14.8,13.750740778665328
1768034599.005318,8940052933582,168.021364279,78918,1,1,13574,13.574,15.6,13.742120192776998
1768034599.0153031,8940062933706,168.031364403,78919,1,1,13574,13.574,15.6,13.733920775072662
1768034599.0253012,8940072934516,168.041365213,78920,1,1,12949,12.949,14.8,13.695636713272485
1768034599.0353193,8940082934751,168.051365448,78921,1,1,13574,13.574,15.6,13.689704284812702
1768034599.045309,8940092935579,168.061366276,78922,1,1,13574,13.574,15.6,13.684060864602667
1768034599.0553105,8940102936185,168.071366882,78923,1,1,14199,14.199,16.3,13.709176226747259
1768034599.0652997,8940112936569,168.081367266,78924,1,1,13574,13.574,15.6,13.70258335749578
1768034599.0753183,8940122936712,168.09136740900001,78925,1,1,13574,13.574,15.6,13.69631218569886
1768034599.0852966,8940132937170,168.10136786700002,78926,1,1,13574,13.574,15.6,13.690346683578518
1768034599.0952866,8940142937405,168.111368102,78927,1,1,13574,13.574,15.6,13.684672258823927
1768034599.105323,8940152938400,168.121369097,78928,1,1,14199,14.199,16.3,13.70975875273349
1768034599.1153214,8940162937580,168.131368277,78929,1,1,13574,13.574,15.6,13.703138249700446
1768034599.1252952,8940172938168,168.141368865,78930,1,1,14199,14.199,16.3,13.727323099358776
1768034599.1352892,8940182938440,168.15136913700002,78931,1,1,13574,13.574,15.6,13.719845245217268
1768034599.1453104,8940192938583,168.16136928,78932,1,1,14199,14.199,16.3,13.743214224244305
1768034599.1553042,8940202939893,168.17137059,78933,1,1,14199,14.199,16.3,13.765445998616661
1768034599.1653194,8940212938628,168.18136932500002,78934,1,1,14199,14.199,16.3,13.786588068273465
1768034599.1753085,8940222939160,168.191369857,78935,1,1,13574,13.574,15.6,13.776219487936649
1768034599.1853492,8940232939118,168.20136981500002,78936,1,1,14199,14.199,16.3,13.79683865236261
1768034599.195298,8940242939113,168.21136981,78937,1,1,14199,14.199,16.3,13.816452283163505
1768034599.2053006,8940252939293,168.22136999,78938,1,1,13574,13.574,15.6,13.804627538219584
1768034599.2153292,8940262939528,168.231370225,78939,1,1,14199,14.199,16.3,13.823861750926232
1768034599.2253008,8940272940412,168.241371109,78940,1,1,13574,13.574,15.6,13.811674799015382
1768034599.2352993,8940282939925,168.25137062200002,78941,1,1,13574,13.574,15.6,13.800083812801018
1768034599.245326,8940292940161,168.26137085800002,78942,1,1,12949,12.949,14.8,13.758575010160362
1768034599.255311,8940302940026,168.27137072300002,78943,1,1,14199,14.199,16.3,13.780054507587455
1768034599.2653117,8940312940354,168.281371051,78944,1,1,13574,13.574,15.6,13.77000478922174
1768034599.2753146,8940322942127,168.291372824,78945,1,1,13574,13.574,15.6,13.760443870020122
1768034599.2853065,8940332940640,168.301371337,78946,1,1,13574,13.574,15.6,13.751352213791233
1768034599.2953246,8940342940783,168.31137148000002,78947,1,1,13574,13.574,15.6,13.742702523637627
1768034599.3053114,8940352940908,168.32137160500002,78948,1,1,13574,13.574,15.6,13.734474704176268
1768034599.3153286,8940362940717,168.33137141400002,78949,1,1,13574,13.574,15.6,13.726648406280967
1768034599.3252966,8940372941045,168.341371742,78950,1,1,13574,13.574,15.6,13.71920341752503
1768034599.3353276,8940382941133,168.35137183,78951,1,1,13574,13.574,15.6,13.712121702515477
1768034599.3453164,8940392941220,168.361371917,78952,1,1,13574,13.574,15.6,13.705385370443311
1768034599.355299,8940402941196,168.371371893,78953,1,1,13574,13.574,15.6,13.698977645312983
1768034599.3652985,8940412941395,168.38137209200002,78954,1,1,13574,13.574,15.6,13.692882295339574
1768034599.3753142,8940422941927,168.391372624,78955,1,1,13576,13.576,15.6,13.687181582787725
1768034599.3853097,8940432941736,168.401372433,78956,1,1,14199,14.199,16.3,13.712142796593765
1768034599.3953276,8940442942028,168.411372725,78957,1,1,14199,14.199,16.3,13.735887778730289
1768034599.4053156,8940452942115,168.42137281200002,78958,1,1,12949,12.949,14.8,13.697510483312415
1768034599.415318,8940462941813,168.43137251000002,78959,1,1,12949,12.949,14.8,13.661006271408684
1768034599.4253228,8940472942012,168.441372709,78960,1,1,13574,13.574,15.6,13.65676284313167
1768034599.4352982,8940482942081,168.451372778,78961,1,1,12949,12.949,14.8,13.62224460969138
1768034599.4453123,8940492944816,168.461375513,78962,1,1,13574,13.574,15.6,13.61989106474778
1768034599.4553,8940502942274,168.47137297100002,78963,1,1,13574,13.574,15.6,13.617653485942402
1768034599.4653373,8940512942732,168.481373429,78964,1,1,12949,12.949,14.8,13.585041414092318
1768034599.4753137,8940522942412,168.49137310900002,78965,1,1,14199,14.199,16.3,13.614983593229391
1768034599.4853184,8940532942981,168.50137367800002,78966,1,1,13574,13.574,15.6,13.612984688890297
1768034599.495328,8940542946198,168.511376895,78967,1,1,13574,13.574,15.6,13.61108278669635
1768034599.5053146,8940552942582,168.52137327900002,78968,1,1,13574,13.574,15.6,13.609274875612336
1768034599.515316,8940562943021,168.531373718,78969,1,1,13574,13.574,15.6,13.607554425976296
1768034599.5253208,8940572942664,168.541373361,78970,1,1,14231,14.231,16.3,13.637959166832008
1768034599.535298,8940582942251,168.55137294800002,78971,1,1,14199,14.199,16.3,13.66532034909239
1768034599.545316,8940592942690,168.561373387,78972,1,1,14199,14.199,16.3,13.691349327089528
1768034599.5553198,8940602943463,168.57137416,78973,1,1,14199,14.199,16.3,13.716109608930866
1768034599.5653043,8940612943828,168.581374525,78974,1,1,14199,14.199,16.3,13.739661289496407
1768034599.5753117,8940622943008,168.59137370500002,78975,1,1,14199,14.199,16.3,13.762061711309816
1768034599.585311,8940632943355,168.601374052,78976,1,1,13574,13.574,15.6,13.752889523047784
1768034599.5953126,8940642946942,168.611377639,78977,1,1,13574,13.574,15.6,13.744161926177874
1768034599.6053178,8940652943233,168.62137393,78978,1,1,14199,14.199,16.3,13.766336617125463
1768034599.6153185,8940662944062,168.631374759,78979,1,1,14199,14.199,16.3,13.787439565223798
1768034599.6253188,8940672943519,168.641374216,78980,1,1,13574,13.574,15.6,13.777030546022422
1768034599.6352985,8940682943385,168.65137408200002,78981,1,1,13574,13.574,15.6,13.767128758846814
1768034599.645304,8940692943435,168.66137413200002,78982,1,1,13574,13.574,15.6,13.757709712206507
1768034599.6553113,8940702943467,168.671374164,78983,1,1,13574,13.574,15.6,13.748750055858858
1768034599.665296,8940712943795,168.681374492,78984,1,1,14199,14.199,16.3,13.77070970714616
1768034599.67531,8940722944086,168.69137478300001,78985,1,1,12949,12.949,14.8,13.730633314564548
1768034599.685311,8940732944044,168.70137474100002,78986,1,1,14284,14.284,16.4,13.757621215731412
1768034599.6952965,8940742944168,168.711374865,78987,1,1,13574,13.574,15.6,13.748665795074972
1768034599.7053335,8940752944589,168.721375286,78988,1,1,14199,14.199,16.3,13.770629755132878
1768034599.7153065,8940762944213,168.73137491,78989,1,1,13574,13.574,15.6,13.761040360451902
1768034599.7253356,8940772947005,168.74137770200002,78990,1,1,13574,13.574,15.6,13.751915810710498
1768034599.7353036,8940782944703,168.7513754,78991,1,1,12960,12.96,14.8,13.71330229134108
1768034599.7453103,8940792948198,168.761378895,78992,1,1,14199,14.199,16.3,13.73699812166054
1768034599.7553189,8940802944396,168.77137509300002,78993,1,1,13574,13.574,15.6,13.729051556965235
1768034599.765305,8940812944669,168.78137536600002,78994,1,1,13574,13.574,15.6,13.721489401978053
1768034599.7752943,8940822944627,168.791375324,78995,1,1,14199,14.199,16.3,13.744777773260054
1768034599.785317,8940832946455,168.80137715200001,78996,1,1,13574,13.574,15.6,13.736447358201396
1768034599.7953107,8940842944894,168.811375591,78997,1,1,13574,13.574,15.6,13.728525913124935
1768034599.805332,8940852948389,168.821379086,78998,1,1,14199,14.199,16.3,13.751479025592927
1768034599.8153164,8940862944976,168.831375673,78999,1,1,14199,14.199,16.3,13.773297616509955
1768034599.8253326,8940872945008,168.84137570500002,79000,1,1,13574,13.574,15.6,13.76357772672627
1768034599.8353364,8940882944670,168.851375367,79001,1,1,13574,13.574,15.6,13.754332216654708
1768034599.8453393,8940892944831,168.861375528,79002,1,1,14199,14.199,16.3,13.776019260850497
1768034599.855326,8940902944641,168.871375338,79003,1,1,14199,14.199,16.3,13.796647892686234
1768034599.8652983,8940912944673,168.88137537,79004,1,1,14199,14.199,16.3,13.816270897746694
1768034599.8752937,8940922945167,168.891375864,79005,1,1,14199,14.199,16.3,13.834937715555785
1768034599.8853202,8940932945477,168.901376174,79006,1,1,14199,14.199,16.3,13.852693779457864
1768034599.8953574,8940942945694,168.911376391,79007,1,1,13574,13.574,15.6,13.83910143581266
1768034599.9053245,8940952948485,168.921379182,79008,1,1,13574,13.574,15.6,13.826168767184813
1768034599.9153147,8940962945462,168.93137615900002,79009,1,1,13574,13.574,15.6,13.813873976956032
1768034599.9253564,8940972948067,168.941378764,79010,1,1,14199,14.199,16.3,13.832661566325685
1768034599.9353282,8940982945322,168.951376019,79011,1,1,13574,13.574,15.6,13.820049869889798
1768034599.9453025,8940992946057,168.961376754,79012,1,1,14199,14.199,16.3,13.838532810537124
1768034599.9553268,8941002950922,168.971381619,79013,1,1,13574,13.574,15.6,13.825625272271738
1768034599.9653757,8941012945843,168.98137654,79014,1,1,14199,14.199,16.3,13.843825953086569
1768034599.9753184,8941022945616,168.99137631300002,79015,1,1,13577,13.577,15.6,13.830812985876104
1768034599.9854608,8941032948444,169.001379141,79016,1,1,13574,13.574,15.6,13.81828461455245
1768034599.9954152,8941042944661,169.011375358,79017,1,1,14199,14.199,16.3,13.836845472911023
1768034600.005319,8941052945211,169.021375908,79018,1,1,12949,12.949,14.8,13.793542415755008
1768034600.0153656,8941062944891,169.031375588,79019,1,1,12949,12.949,14.8,13.752354881478672
1768034600.0253315,8941072945867,169.04137656400002,79020,1,1,14199,14.199,16.3,13.774140094270747
1768034600.0353243,8941082945010,169.051375707,79021,1,1,13574,13.574,15.6,13.764379962470692
1768034600.0453076,8941092945820,169.061376517,79022,1,1,14199,14.199,16.3,13.785578306182293
1768034600.055303,8941102945574,169.07137627100002,79023,1,1,13574,13.574,15.6,13.775259757977661
1768034600.06533,8941112949328,169.08138002500002,79024,1,1,13574,13.574,15.6,13.765440610383884
1768034600.0753102,8941122946675,169.091377372,79025,1,1,13574,13.574,15.6,13.756106357267877
1768034600.0852993,8941132946447,169.101377144,79026,1,1,12949,12.949,14.8,13.716744190969203
1768034600.095327,8941142946794,169.111377491,79027,1,1,14209,14.209,16.3,13.740752602474526
1768034600.1052995,8941152946956,169.12137765300002,79028,1,1,14199,14.199,16.3,13.763101944846806
1768034600.1153355,8941162947395,169.131378092,79029,1,1,14199,14.199,16.3,13.784361853983835
1768034600.1253233,8941172948223,169.14137892000002,79030,1,1,13553,13.553,15.5,13.773077292096426
1768034600.1352987,8941182947162,169.151377859,79031,1,1,13574,13.574,15.6,13.763369182594506
1768034600.1453257,8941192947379,169.161378076,79032,1,1,14199,14.199,16.3,13.784615597868413
1768034600.1553,8941202947263,169.17137796,79033,1,1,13574,13.574,15.6,13.774343870152352
1768034600.1653287,8941212947961,169.181378658,79034,1,1,13574,13.574,15.6,13.764572319210323
1768034600.1753006,8941222947993,169.19137869000002,79035,1,1,13553,13.553,15.5,13.754253783243787
1768034600.1853182,8941232948136,169.201378833,79036,1,1,13574,13.574,15.6,13.745462579904736
1768034600.19532,8941242948205,169.211378902,79037,1,1,13574,13.574,15.6,13.73710019493799
1768034600.2052999,8941252948533,169.22137923,79038,1,1,13574,13.574,15.6,13.729145450129389
1768034600.2153344,8941262953306,169.23138400300002,79039,1,1,14199,14.199,16.3,13.752071193007056
1768034600.2253263,8941272948727,169.241379424,79040,1,1,12949,12.949,14.8,13.712922438567723
1768034600.2353225,8941282948777,169.251379474,79041,1,1,13574,13.574,15.6,13.706147078253352
1768034600.2453322,8941292948772,169.26137946900002,79042,1,1,13574,13.574,15.6,13.699702192339993
1768034600.2553363,8941302948489,169.27137918600002,79043,1,1,14199,14.199,16.3,13.724052561710943
1768034600.2653184,8941312948891,169.28137958800002,79044,1,1,13574,13.574,15.6,13.716734125026482
1768034600.2753012,8941322948571,169.29137926800001,79045,1,1,14199,14.199,16.3,13.740253775295345
1768034600.2853036,8941332948881,169.30137957800002,79046,1,1,13574,13.574,15.6,13.732145237871281
1768034600.2953193,8941342949764,169.311380461,79047,1,1,13574,13.574,15.6,13.72443173945152
1768034600.3053038,8941352948870,169.321379567,79048,1,1,13574,13.574,15.6,13.717095736582825
1768034600.3153186,8941362954587,169.33138528400002,79049,1,1,13574,13.574,15.6,13.710112984314062
1768034600.3253567,8941372949082,169.34137977900002,79050,1,1,14199,14.199,16.3,13.73394348491486
1768034600.3353252,8941382949021,169.351379718,79051,1,1,13574,13.574,15.6,13.726142995513106
1768034600.3453603,8941392949053,169.36137975,79052,1,1,13574,13.574,15.6,13.718722870909312
1768034600.3553114,8941402949122,169.371379819,79053,1,1,13574,13.574,15.6,13.711664605714022
1768034600.3653297,8941412949395,169.381380092,79054,1,1,13574,13.574,15.6,13.704950444921092
1768034600.3753047,8941422949390,169.39138008700002,79055,1,1,14199,14.199,16.3,13.729045514294663
1768034600.3852994,8941432949681,169.401380378,79056,1,1,13574,13.574,15.6,13.721483640746333
1768034600.3953254,8941442949657,169.41138035400002,79057,1,1,13574,13.574,15.6,13.714290795546471
1768034600.4053202,8941452949911,169.42138060800002,79058,1,1,13574,13.574,15.6,13.707448563231758
1768034600.4153016,8941462950573,169.43138127,79059,1,1,13574,13.574,15.6,13.700939779833108
1768034600.4253428,8941472949882,169.441380579,79060,1,1,14199,14.199,16.3,13.725228826523358
1768034600.4353275,8941482950025,169.451380722,79061,1,1,14199,14.199,16.3,13.748335241530429
1768034600.4453304,8941492950298,169.461380995,79062,1,1,13574,13.574,15.6,13.739832585110948
1768034600.4553149,8941502950144,169.471380841,79063,1,1,14199,14.199,16.3,13.76222610786615
1768034600.4653344,8941512954139,169.48138483600002,79064,1,1,12949,12.949,14.8,13.722549150782376
1768034600.4753044,8941522950560,169.491381257,79065,1,1,13574,13.574,15.6,13.715306851873484
1768034600.485313,8941532950703,169.5013814,79066,1,1,13574,13.574,15.6,13.70841513927989
1768034600.4953034,8941542950790,169.51138148700002,79067,1,1,13574,13.574,15.6,13.701859579963537
1768034600.5053277,8941552950915,169.521381612,79068,1,1,13574,13.574,15.6,13.695623718651811
1768034600.515304,8941562950965,169.531381662,79069,1,1,13574,13.574,15.6,13.689692030976763
1768034600.5253415,8941572954127,169.541384824,79070,1,1,13574,13.574,15.6,13.684047924174838
1768034600.5353289,8941582950844,169.551381541,79071,1,1,14199,14.199,16.3,13.709154392513613
1768034600.5453112,8941592951079,169.56138177600002,79072,1,1,13574,13.574,15.6,13.702562683949306
1768034600.5553286,8941602951889,169.571382586,79073,1,1,13574,13.574,15.6,13.696292112582352
1768034600.565344,8941612954291,169.581384988,79074,1,1,13574,13.574,15.6,13.690326458784511
1768034600.5753272,8941622951360,169.591382057,79075,1,1,14199,14.199,16.3,13.715127669029735
1768034600.5853105,8941632951947,169.601382644,79076,1,1,13574,13.574,15.6,13.708244397385526
1768034600.5953143,8941642957090,169.611387787,79077,1,1,13574,13.574,15.6,13.701693937176742
1768034600.6053252,8941652952030,169.621382727,79078,1,1,13574,13.574,15.6,13.695469303508402
1768034600.6153092,8941662951580,169.631382277,79079,1,1,14199,14.199,16.3,13.720025707662872
1768034600.6253157,8941672951945,169.641382642,79080,1,1,14199,14.199,16.3,13.743386391041255
1768034600.635331,8941682953366,169.65138406300002,79081,1,1,14199,14.199,16.3,13.765610008198708
1768034600.6453068,8941692951805,169.661382502,79082,1,1,14199,14.199,16.3,13.786743469861317
1768034600.655324,8941702951763,169.67138246000002,79083,1,1,13574,13.574,15.6,13.776367890901419
1768034600.6653082,8941712951721,169.681382418,79084,1,1,14199,14.199,16.3,13.79697981765897
1768034600.6753292,8941722952178,169.69138287500002,79085,1,1,13574,13.574,15.6,13.7861044789695
1768034600.6853077,8941732952210,169.701382907,79086,1,1,13574,13.574,15.6,13.77575998918429
1768034600.6953008,8941742952298,169.711382995,79087,1,1,12949,12.949,14.8,13.735438082685805
1768034600.705327,8941752952200,169.721382897,79088,1,1,13574,13.574,15.6,13.72756472973371
1768034600.7153084,8941762952547,169.731383244,79089,1,1,14131,14.131,16.2,13.747241165860197
1768034600.7253237,8941772958930,169.74138962700002,79090,1,1,14199,14.199,16.3,13.76928741868037
1768034600.7353337,8941782953481,169.75138417800002,79091,1,1,12949,12.949,14.8,13.729302788262933
1768034600.7453313,8941792952957,169.761383654,79092,1,1,13574,13.574,15.6,13.721728968953352
1768034600.7553318,8941802952896,169.77138359300002,79093,1,1,14199,14.199,16.3,13.745005613334559
1768034600.7653315,8941812952761,169.78138345800002,79094,1,1,14234,14.234,16.3,13.768853837010665
1768034600.7753205,8941822952738,169.791383435,79095,1,1,14199,14.199,16.3,13.789832265870679
1768034600.7853205,8941832953325,169.801384022,79096,1,1,13574,13.574,15.6,13.779305399482345
1768034600.7953238,8941842953153,169.81138385,79097,1,1,13574,13.574,15.6,13.769292704949793
1768034600.8053422,8941852954611,169.821385308,79098,1,1,13574,13.574,15.6,13.75976681309514
1768034600.8153079,8941862953587,169.83138428400002,79099,1,1,13574,13.574,15.6,13.750707763454729
1768034600.82531,8941872953582,169.841384279,79100,1,1,12949,12.949,14.8,13.711608033520486
1768034600.835393,8941882953540,169.85138423700002,79101,1,1,13574,13.574,15.6,13.7048968380218
1768034600.8453636,8941892953183,169.86138388,79102,1,1,13574,13.574,15.6,13.698513146157266
1768034600.8553648,8941902953418,169.871384115,79103,1,1,13574,13.574,15.6,13.69244042919536
1768034600.8653197,8941912953135,169.881383832,79104,1,1,14199,14.199,16.3,13.717144949159689
1768034600.8753245,8941922953075,169.891383772,79105,1,1,13574,13.574,15.6,13.710163728459618
1768034600.8853133,8941932953514,169.90138421100002,79106,1,1,14199,14.199,16.3,13.734005575407545
1768034600.8953419,8941942953620,169.911384317,79107,1,1,14199,14.199,16.3,13.756683855522715
1768034600.9053144,8941952953800,169.92138449700002,79108,1,1,13574,13.574,15.6,13.74777410235913
1768034600.9153352,8941962954091,169.931384788,79109,1,1,13574,13.574,15.6,13.739298798871687
1768034600.9253094,8941972954604,169.941385301,79110,1,1,14199,14.199,16.3,13.761719812629842
1768034600.93534,8941982957395,169.951388092,79111,1,1,13574,13.574,15.6,13.752562117485034
1768034600.9453294,8941992954020,169.96138471700002,79112,1,1,13574,13.574,15.6,13.743856406557017
1768034600.955317,8942002954218,169.97138491500002,79113,1,1,13574,13.574,15.6,13.735572251901745
1768034600.9653635,8942012954306,169.981385003,79114,1,1,13574,13.574,15.6,13.727692212568492
1768034600.9753263,8942022955004,169.991385701,79115,1,1,13574,13.574,15.6,13.720196044687917
1768034600.9854536,8942032961814,170.001392511,79116,1,1,14199,14.199,16.3,13.743563097026524
1768034600.9954374,8942042957253,170.01138795,79117,1,1,12949,12.949,14.8,13.704829034005028
1768034601.0053926,8942052956526,170.021387223,79118,1,1,13574,13.574,15.6,13.698448879096489
1768034601.015425,8942062955780,170.031386477,79119,1,1,14199,14.199,16.3,13.72285926932415
1768034601.0254667,8942072957052,170.04138774900002,79120,1,1,14199,14.199,16.3,13.746083807330207
1768034601.0354724,8942082960362,170.051391059,79121,1,1,13574,13.574,15.6,13.737688471947381
1768034601.0453727,8942092951135,170.06138183200002,79122,1,1,13574,13.574,15.6,13.729712474598507
1768034601.0553308,8942102951555,170.071382252,79123,1,1,14199,14.199,16.3,13.752600834722397
1768034601.0653348,8942112951772,170.081382469,79124,1,1,13574,13.574,15.6,13.743890184898818
1768034601.0753334,8942122951952,170.09138264900002,79125,1,1,13574,13.574,15.6,13.735604397366949
1768034601.0853448,8942132955521,170.10138621800002,79126,1,1,13574,13.574,15.6,13.727720114745528
1768034601.0953093,8942142953257,170.11138395400002,79127,1,1,12949,12.949,14.8,13.689749871843851
1768034601.105304,8942152953455,170.12138415200002,79128,1,1,13574,13.574,15.6,13.684104574977404
1768034601.115335,8942162953450,170.131384147,79129,1,1,12949,12.949,14.8,13.648253119290876
1768034601.1253107,8942172953908,170.141384605,79130,1,1,14199,14.199,16.3,13.675114561312121
1768034601.135304,8942182954421,170.151385118,79131,1,1,14199,14.199,16.3,13.700666033876665
1768034601.1453557,8942192956601,170.16138729800002,79132,1,1,13574,13.574,15.6,13.694487145192257
1768034601.155311,8942202954781,170.17138547800002,79133,1,1,14199,14.199,16.3,13.719088160286088
1768034601.1653442,8942212954869,170.18138556600002,79134,1,1,12949,12.949,14.8,13.681530195216585
1768034601.1753137,8942222955271,170.19138596800002,79135,1,1,13574,13.574,15.6,13.67628568011876
1768034601.1853397,8942232958414,170.201389111,79136,1,1,13574,13.574,15.6,13.671295619622189
1768034601.1953082,8942242955798,170.211386495,79137,1,1,14199,14.199,16.3,13.697025500158958
1768034601.2053049,8942252956052,170.221386749,79138,1,1,13574,13.574,15.6,13.691025327093843
1768034601.2153373,8942262956398,170.231387095,79139,1,1,14199,14.199,16.3,13.71580038016252
1768034601.2253103,8942272956097,170.24138679400002,79140,1,1,13574,13.574,15.6,13.70888489701872
1768034601.2353075,8942282956592,170.251387289,79141,1,1,13574,13.574,15.6,13.702306165407895
1768034601.245396,8942292961994,170.261392691,79142,1,1,14199,14.199,16.3,13.726542970800583
1768034601.255369,8942302956470,170.271387167,79143,1,1,14199,14.199,16.3,13.74957255899504
1768034601.2653449,8942312963206,170.281393903,79144,1,1,13574,13.574,15.6,13.741004159457562
1768034601.2753165,8942322957349,170.291388046,79145,1,1,13574,13.574,15.6,13.73286392275324
1768034601.2853339,8942332956640,170.30138733700002,79146,1,1,14199,14.199,16.3,13.755596075633704
1768034601.2953308,8942342956949,170.31138764600001,79147,1,1,12949,12.949,14.8,13.716256735423523
1768034601.3053114,8942352957129,170.321387826,79148,1,1,14199,14.199,16.3,13.739800815530877
1768034601.3153336,8942362958087,170.331388784,79149,1,1,13574,13.574,15.6,13.73171385888932
1768034601.325331,8942372957693,170.34138839000002,79150,1,1,12949,12.949,14.8,13.693541920292416
1768034601.3353126,8942382957799,170.351388496,79151,1,1,13574,13.574,15.6,13.687711731777204
1768034601.3454223,8942392965053,170.36139575,79152,1,1,12949,12.949,14.8,13.65165884959758
1768034601.355371,8942402959400,170.37139009700002,79153,1,1,13574,13.574,15.6,13.64787347081486
1768034601.3653498,8942412957913,170.38138861000002,79154,1,1,13574,13.574,15.6,13.644271141593679
1768034601.3753383,8942422957889,170.391388586,79155,1,1,13574,13.574,15.6,13.640843985599009
1768034601.3853328,8942432957977,170.401388674,79156,1,1,14199,14.199,16.3,13.66806580924634
1768034601.3953252,8942442958231,170.411388928,79157,1,1,13574,13.574,15.6,13.663478051958144
1768034601.4053123,8942452958337,170.42138903400001,79158,1,1,13574,13.574,15.6,13.659114110759816
1768034601.4153137,8942462958572,170.43138926900002,79159,1,1,13574,13.574,15.6,13.654962951464107
1768034601.4253423,8942472958549,170.441389246,79160,1,1,13574,13.574,15.6,13.65101435058439
1768034601.435316,8942482958784,170.451389481,79161,1,1,13574,13.574,15.6,13.64725823030683
1768034601.445346,8942492959353,170.46139005,79162,1,1,14199,14.199,16.3,13.674168487085105
1768034601.455342,8942502958718,170.471389415,79163,1,1,13574,13.574,15.6,13.669283514848555
1768034601.4653478,8942512958824,170.481389521,79164,1,1,13574,13.574,15.6,13.664636434957234
1768034601.4753394,8942522958338,170.491389035,79165,1,1,14199,14.199,16.3,13.690696418369692
1768034601.485334,8942532959295,170.50138999200001,79166,1,1,13574,13.574,15.6,13.68500453573005
1768034601.495319,8942542958698,170.511389395,79167,1,1,12949,12.949,14.8,13.649111260787334
1768034601.5053105,8942552958822,170.52138951900002,79168,1,1,12949,12.949,14.8,13.614966018791717
1768034601.51531,8942562959021,170.531389718,79169,1,1,14199,14.199,16.3,13.643450244933947
1768034601.5253434,8942572959367,170.541390064,79170,1,1,13574,13.574,15.6,13.640063002231416
1768034601.5353172,8942582959399,170.551390096,79171,1,1,13574,13.574,15.6,13.636841061539341
1768034601.545328,8942592966061,170.561396758,79172,1,1,13574,13.574,15.6,13.633774275689303
1768034601.5553384,8942602959500,170.571390197,79173,1,1,14199,14.199,16.3,13.661323021342424
1768034601.5653653,8942612959532,170.58139022900002,79174,1,1,13574,13.574,15.6,13.657064214047635
1768034601.575342,8942622959360,170.591390057,79175,1,1,13574,13.574,15.6,13.653013192477124
1768034601.585327,8942632959503,170.6013902,79176,1,1,14199,14.199,16.3,13.679641654631958
1768034601.5953376,8942642959423,170.61139012,79177,1,1,14199,14.199,16.3,13.704970862410159
1768034601.6053247,8942652960066,170.62139076300002,79178,1,1,13574,13.574,15.6,13.698582937543033
1768034601.615312,8942662959913,170.63139061,79179,1,1,12949,12.949,14.8,13.662025891765273
1768034601.6253371,8942672959815,170.64139051200002,79180,1,1,14199,14.199,16.3,13.688214177762802
1768034601.6353288,8942682959884,170.65139058100002,79181,1,1,13574,13.574,15.6,13.682643849101915
1768034601.645321,8942692959990,170.66139068700002,79182,1,1,14199,14.199,16.3,13.707827096061388
1768034601.6553574,8942702961133,170.67139183,79183,1,1,13574,13.574,15.6,13.701299544051189
1768034601.6653512,8942712959850,170.681390547,79184,1,1,13574,13.574,15.6,13.695091848829755
1768034601.6753175,8942722959901,170.691390598,79185,1,1,14199,14.199,16.3,13.719667861586752
1768034601.6853375,8942732960229,170.70139092600002,79186,1,1,13574,13.574,15.6,13.712563328902528
1768034601.6953375,8942742959964,170.71139066100002,79187,1,1,12949,12.949,14.8,13.675324868307717
1768034601.7053213,8942752960385,170.721391082,79188,1,1,12949,12.949,14.8,13.639900132140527
1768034601.7153213,8942762960380,170.731391077,79189,1,1,14199,14.199,16.3,13.667167741157352
